MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,NB_OPTION_OBLIGATOIRE,NB_OPTION_FACULTATIF,RENFORCEMENT_LANGUE,DUREE_PROJET,DUREE_STAGE,HORAIRE,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_9,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE
2412332722.0,241.0,50023327,2.0,2.0,2CAP2 23327,2CAP2  PEINTRE APPLICATEUR REVETEMENTS,01/09/2020,,3.0,1.0,,N,,,O,O,23220023327,232200233,10/05/2019,2cap2 peintre applicateur de revêtements,
2402260911.0,240.0,50022609,1.0,1.0,1CAP1 22609,1CAP1 SCIERIES OP_B: AFFUTEUR SCIAGE,01/09/1992,,3.0,0.0,,N,,,N,O,23110022609,231100226,30/03/2020,1cap1 mécanicien conducteur scieries et industries mécaniques du bois,GH1 P
2422332732.0,242.0,50023327,3.0,2.0,2CAP3 23327,2CAP3  PEINTRE APPLICATEUR REVETEMENTS,01/09/2020,,3.0,1.0,,N,,,O,O,23320023327,233200233,10/05/2019,2cap3 peintre applicateur de revêtements,
2422332733.0,242.0,50023327,3.0,3.0,3CAP3 23327,3CAP3  PEINTRE APPLICATEUR REVETEMENTS,01/09/2021,,3.0,1.0,,N,,,O,O,23330023327,233300233,10/05/2019,3cap3 peintre applicateur de revêtements,
2403222211.0,240.0,50032222,1.0,1.0,1CAP1 32222,1CAP1 METIERS DE LA GRAVURE : MODELE,01/09/1995,,3.0,0.0,,N,,,N,O,23110032222,231100322,30/03/2020,1cap1 métiers de la gravure option C : gravure en modèle,GH1 P
2402332611.0,240.0,50023326,1.0,1.0,1CAP1 23326,1CAP1  METIERS PLATRE ET ISOLATION,01/09/2020,,3.0,0.0,,N,,,N,O,23110023326,231100233,30/03/2020,1cap1 métiers du plâtre et de l'isolation,
2402542511.0,240.0,50025425,1.0,1.0,1CAP1 25425,1CAP1 OUTILLAGE EN MOULES METALLIQUE,01/09/1995,,3.0,0.0,,N,,,N,O,23110025425,231100254,30/03/2020,1cap1 outillages en moules métalliques,GH1 P
2402214111.0,240.0,50022141,1.0,1.0,1CAP1 22141,1CAP1  PATISSIER,01/09/2020,,3.0,0.0,,N,,,N,O,23110022141,231100221,30/03/2020,1cap1 pâtissier,
2402412511.0,240.0,50024125,1.0,1.0,1CAP1 24125,1CAP1 RENTRAYEUR OP_A : TAPIS,01/09/1995,,3.0,0.0,,N,,,N,O,23110024125,231100241,30/03/2020,1cap1 rentrayeur option A : tapis,GH1 P
2402412611.0,240.0,50024126,1.0,1.0,1CAP1 24126,1CAP1 RENTRAYEUR OP_B : TAPISSERIES,01/09/1995,,3.0,0.0,,N,,,N,O,23110024126,231100241,30/03/2020,1cap1 rentrayeur option B : tapisserie,GH1 P
2402233211.0,240.0,50022332,1.0,1.0,1CAP1 22332,1CAP1 DOREUR A LA FEUILLE ORNEMANISTE,01/09/1995,,3.0,0.0,,N,,,N,O,23110022332,231100223,30/03/2020,1cap1 doreur à la feuille ornemaniste,GH1 P
2402234211.0,240.0,50022342,1.0,1.0,1CAP1 22342,1CAP1 ORFEVRE OP_C : POLISSEUR AVIVEUR,01/09/1995,,3.0,0.0,,N,,,N,O,23110022342,231100223,30/03/2020,1cap1 orfèvre option C : polisseur aviveur en orfèvrerie,GH1 P
2762110832.0,276.0,40321108,3.0,2.0,1EPROA21108,1EPROA CGEA SYST DOMINANTE CULTURES,01/09/2010,31/08/2017,3.0,1.0,2.0,N,,,O,N,23821021108,238210211,08/03/2017,1eproa cgea syst dominante cultures,Remplacé par le Bac Pro Conduite et Gestion d'une Entreprise Agricole (Bac Pro CGEA)
2412233921.0,241.0,50022339,2.0,1.0,1CAP2 22339,1CAP2 LAPIDAIRE OP_A : DIAMANT,01/09/1992,,3.0,1.0,,N,,,O,O,23210022339,232100223,23/01/2019,1cap2 lapidaire option A : diamant,GH1 P
2762110833.0,276.0,40321108,3.0,3.0,TLPROA21108,TLPROA CGEA SYST DOMINANTE CULTURES,01/09/2011,31/08/2018,3.0,1.0,2.0,N,,,O,N,23831021108,238310211,08/03/2017,tlproa cgea syst dominante cultures,Remplacé par le Bac Pro Conduite et Gestion d'une Entreprise Agricole (Bac Pro CGEA)
2472130333.0,247.0,40021303,3.0,3.0,TLEPRO21303,TLEPRO CGEM OPTION PECHE,01/09/2018,31/08/2021,3.0,1.0,,N,,,O,O,23830021303,238300213,17/05/2019,Tlepro conduite et gestion des entreprises maritimes option pêche,
2472130331.0,247.0,40021303,3.0,1.0,2NDPRO21303,2NDPRO CGEM OPTION PECHE,01/09/2018,31/08/2019,4.0,1.0,,N,,,N,O,23810021303,238100213,14/06/2021,2ndpro conduite et gestion des entreprises maritimes option pêche,
2473111031.0,247.0,40031110,3.0,1.0,2NDPRO31110,2NDPRO CGEM OPTION COMMERCE,01/09/2018,31/08/2019,3.0,1.0,,N,,,O,O,23810031110,238100311,07/05/2019,2ndpro conduite et gestion des entreprises maritimes option commerce,
2563399999.0,256.0,56Z33999,9.0,9.0,TP5   33999,TP5    SERVICES AUX PERSONNES,01/09/2019,,4.0,,,N,,,N,O,23F00033999,23F000339,26/07/2019,Tp5 services aux personnes,
2473111033.0,247.0,40031110,3.0,3.0,TLEPRO31110,TLEPRO CGEM OPTION COMMERCE,01/09/2018,31/08/2021,3.0,1.0,,N,,,O,O,23830031110,238300311,16/05/2019,Tlepro conduite et gestion des entreprises maritimes option commerce,
3112231822.0,311.0,32022318,2.0,2.0,2BTS2 22318,2BTS2  CON.PROC.REA.PROD. OPT.A PROD.UNI,01/09/2017,,3.0,1.0,,N,,,O,O,32221022318,322210223,30/03/2018,2bts2 concept. des proces. de réal. de prod. opt. A produc. unitaire,
2562399999.0,256.0,56Z23999,9.0,9.0,TP5   23999,TP5    GENIE CIVIL CONSTRUCTION ET BOIS,01/09/2019,,4.0,,,N,,,N,O,23F00023999,23F000239,26/07/2019,Tp5 genie civil construction et bois,
2562299999.0,256.0,56Z22999,9.0,9.0,TP5   22999,TP5    TRANSFORMATIONS,01/09/2019,,4.0,,,N,,,N,O,23F00022999,23F000229,26/07/2019,Tp5 transformations,
2473111133.0,247.0,40031111,3.0,3.0,TLEPRO31111,TLEPRO CGEM OPTION PLAISANCE PROFESSION.,01/09/2018,31/08/2021,3.0,1.0,,N,,,O,O,23830031111,238300311,16/05/2019,Tlepro conduite gestion entreprises maritimes opt.plaisance profess.,Option uniquement en terminale
2561299999.0,256.0,56Z12999,9.0,9.0,TP5   12999,TP5    SCIENCES HUMAINES ET DROIT,01/09/2019,,4.0,,,N,,,N,O,23F00012999,23F000129,26/07/2019,Tp5 sciences humaines et droit,
2562199999.0,256.0,56Z21999,9.0,9.0,TP5   21999,"TP5    AGRICULTURE, PECHE, FORET",01/09/2019,,4.0,,,N,,,N,O,23F00021999,23F000219,26/07/2019,"Tp5 agriculture, peche, foret",
2561199999.0,256.0,56Z11999,9.0,9.0,TP5   11999,TP5    MATHEMATIQUES ET SCIENCES,01/09/2019,,4.0,,,N,,,N,O,23F00011999,23F000119,26/07/2019,Tp5 mathematiques et sciences,
2402332711.0,240.0,50023327,1.0,1.0,1CAP1 23327,1CAP1  PEINTRE APPLICATEUR REVETEMENTS,01/09/2020,,3.0,0.0,,N,,,N,O,23110023327,231100233,30/03/2020,1cap1 peintre applicateur de revêtements,
2473111032.0,247.0,40031110,3.0,2.0,1ERPRO31110,1ERPRO CGEM OPTION COMMERCE,01/09/2018,31/08/2020,3.0,1.0,,N,,,O,O,23820031110,238200311,16/05/2019,1erpro conduite et gestion des entreprises maritimes option commerce,
2561099999.0,256.0,56Z10999,9.0,9.0,TP5   10999,TP5    FORMATIONS GENERALES,01/09/2019,,4.0,,,N,,,N,O,23F00010999,23F000109,26/07/2019,Tp5 formations generales,
2562099999.0,256.0,56Z20999,9.0,9.0,TP5   20999,TP5    SPE.PLURI-TECHNO DE PRODUCTION,01/09/2019,,4.0,,,N,,,N,O,23F00020999,23F000209,26/07/2019,Tp5 spe.pluri-techno de production,
3113261122.0,311.0,32032611,2.0,2.0,2BTS2 32611,2BTS2  SERV.INFORMATIQ.ORGAN.OPT.SLAM,01/09/2015,31/08/2021,3.0,1.0,,N,,,O,O,32221032611,322210326,01/04/2020,2bts2 services informatiques aux organisations option B SLAM,
2412120321.0,241.0,50021203,2.0,1.0,1CAP2 21203,1CAP2  CONCHYLICULTURE,01/09/2018,,3.0,1.0,,N,,,O,O,23210021203,232100212,22/01/2019,1cap2 conchyliculture,
3001104511.0,300.0,37011045,1.0,1.0,MARINE NI,CPGE  PREPA. CONCOURS NAVIGANT INGENIEUR,01/09/2018,,1.0,1.0,,N,,,O,O,31111111045,311111110,03/04/2020,Cpge préparation concours navigant ingénieur,
3001201811.0,300.0,37012018,1.0,1.0,1CPEC1,CPGE1  CL.PREPA.ECO.COMMERC.1AN BACH.PRO,01/09/2018,,1.0,2.0,,N,,,O,O,31111312018,311113120,03/04/2020,1cpge1 classe prépa. économique et commerciale en 1 an bacheliers pro,
2472500832.0,247.0,40025008,3.0,2.0,1ERPRO25008,1ERPRO ELECTROMECANICIEN MARINE,01/09/2009,31/08/2020,3.0,1.0,,N,,,O,O,23820025008,238200250,17/05/2019,1ère pro électromecanicien marine,
2412513721.0,241.0,50025137,2.0,1.0,1CAP2 25137,1CAP2  HORLOGERIE,01/09/2007,,3.0,1.0,,N,,,O,O,23210025137,232100251,23/01/2019,1cap2 horlogerie,GH1
2472500833.0,247.0,40025008,3.0,3.0,TLEPRO25008,TLEPRO ELECTROMECANICIEN MARINE,01/09/2014,31/08/2021,3.0,1.0,,N,,,O,O,23830025008,238300250,17/05/2019,Tlepro électromecanicien marine,
3001104411.0,300.0,37011044,1.0,1.0,MARINE OM,CPGE   PREPA. CONCOURS OCQM-CHEF 8000,01/09/2018,,1.0,1.0,,N,,,O,O,31111111044,311111110,03/04/2020,Cpge préparation concours d'officier chef de quart marine-chef 8000kW,
4152099999.0,415.0,25020999,9.0,9.0,LICPR 20999,LICPR  SPE.PLURI-TECHNO DE PRODUCTION,01/09/2019,,4.0,,,N,,,N,O,39500020999,395000209,26/07/2019,Licpr spe.pluri-techno de production,
4151399999.0,415.0,25013999,9.0,9.0,LICPR 13999,LICPR  LETTRES ET ARTS,01/09/2019,,4.0,,,N,,,N,O,39500013999,395000139,26/07/2019,Licpr lettres et arts,
3001101611.0,300.0,37011016,1.0,1.0,MARINE,CPGE MARINE MARCHANDE,01/09/1992,31/08/2018,1.0,0.0,,N,,,O,O,31111111016,311111110,03/05/2018,Cpge marine marchande,
3171340131.0,317.0,32113401,3.0,1.0,1DMAD313401,1DMAD3 DN DES METIERS D'ART ET DU DESIGN,01/09/2018,31/08/2019,3.0,1.0,,N,,,O,O,32710013401,327100134,21/05/2019,1dmad3 diplôme national des métiers d'art et du design,
2412120322.0,241.0,50021203,2.0,2.0,2CAP2 21203,2CAP2  CONCHYLICULTURE,01/09/2018,,3.0,1.0,,N,,,O,O,23220021203,232200212,22/01/2019,2cap2 conchyliculture,
4152499999.0,415.0,25024999,9.0,9.0,LICPR 24999,LICPR  MATERIAUX SOUPLES,01/09/2019,,4.0,,,N,,,N,O,39500024999,395000249,26/07/2019,Licpr materiaux souples,
4152399999.0,415.0,25023999,9.0,9.0,LICPR 23999,LICPR  GENIE CIVIL CONSTRUCTION ET BOIS,01/09/2019,,4.0,,,N,,,N,O,39500023999,395000239,26/07/2019,Licpr genie civil construction et bois,
4151299999.0,415.0,25012999,9.0,9.0,LICPR 12999,LICPR  SCIENCES HUMAINES ET DROIT,01/09/2019,,4.0,,,N,,,N,O,39500012999,395000129,26/07/2019,Licpr sciences humaines et droit,
4152199999.0,415.0,25021999,9.0,9.0,LICPR 21999,"LICPR  AGRICULTURE, PECHE, FORET",01/09/2019,,4.0,,,N,,,N,O,39500021999,395000219,26/07/2019,"Licpr agriculture, peche, foret",
4151099999.0,415.0,25010999,9.0,9.0,LICPR 10999,LICPR  FORMATIONS GENERALES,01/09/2019,,4.0,,,N,,,N,O,39500010999,395000109,26/07/2019,Licpr formations generales,
4151199999.0,415.0,25011999,9.0,9.0,LICPR 11999,LICPR  MATHEMATIQUES ET SCIENCES,01/09/2019,,4.0,,,N,,,N,O,39500011999,395000119,26/07/2019,Licpr mathematiques et sciences,
3011201022.0,301.0,37012010,2.0,2.0,CA-D2,CPGE ENS CACHAN SECTION_D2  EN 1 AN,01/09/1992,31/08/2018,1.0,2.0,,N,,,O,O,31121312010,311213120,04/06/2018,Cpge ens cachan section_d2  en 1 an,
2712122922.0,271.0,50321229,2.0,2.0,2CAP2A21229,2CAP2A MARITIME ET CONCHYLICOLE,01/09/1996,31/08/2018,3.0,,,N,,,N,N,23221021229,232210212,03/05/2018,2cap2a maritime et conchylicole,
4152299999.0,415.0,25022999,9.0,9.0,LICPR 22999,LICPR  TRANSFORMATIONS,01/09/2019,,4.0,,,N,,,N,O,39500022999,395000229,26/07/2019,Licpr transformations,
4153499999.0,415.0,25034999,9.0,9.0,LICPR 34999,LICPR  SERVICES A LA COLLECTIVITE,01/09/2019,,4.0,,,N,,,N,O,39500034999,395000349,26/07/2019,Licpr services a la collectivite,
4153399999.0,415.0,25033999,9.0,9.0,LICPR 33999,LICPR  SERVICES AUX PERSONNES,01/09/2019,,4.0,,,N,,,N,O,39500033999,395000339,26/07/2019,Licpr services aux personnes,
4153299999.0,415.0,25032999,9.0,9.0,LICPR 32999,LICPR  COMMUNICATION ET INFORMATION,01/09/2019,,4.0,,,N,,,N,O,39500032999,395000329,26/07/2019,Licpr communication et information,
2762120732.0,276.0,40321207,3.0,2.0,1EPROA21207,1EPROA CGEA SYST DOMINANTE ELEVAGE,01/09/2010,31/08/2017,3.0,1.0,2.0,N,,,O,N,23821021207,238210212,08/03/2017,1eproa cgea syst dominante elevage,Remplacé par le Bac Pro Conduite et Gestion de l'entreprise agricole (Bac Pro CGEA)
2422343031.0,242.0,50023430,3.0,1.0,1CAP3 23430,1CAP3 ARTS BOIS OP_A: SCULPTEUR ORNEMA.,01/09/1995,31/08/2020,3.0,1.0,,N,0.0,0.0,O,O,23310023430,233100234,26/03/2020,1cap3 arts bois op_a: sculpteur ornema.,Réouverture suite à réforme dès RS 2019-Circulaire 2020-002 du 15/01/2020 : fermeture dès RS2020
2413341221.0,241.0,50033412,2.0,1.0,1CAP2 33412,1CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT,01/09/2017,,3.0,1.0,,N,,,O,O,23210033412,232100334,23/01/2019,1cap2 commercialisation et services en hôtel-café-restaurant,GH2
2132100411.0,213.0,43321004,1.0,1.0,1-STAV21004,1-STAV AGRONOMIE ALIM ENVIRT TERRITOIR,01/09/2006,31/08/2019,3.0,2.0,2.0,N,,,O,O,22122921004,221229210,18/01/2019,1-teca stav agronomie alim env territoir,juin 2015 : régularisation du nombre d'options : fin de la dérogation sur la LV2 dès la rentrée 2014
2142100411.0,214.0,43321004,1.0,1.0,T-STAV21004,T-STAV AGRONOMIE ALIM ENVIRT TERRITOIR,01/09/2007,31/08/2020,3.0,2.0,2.0,N,,,O,O,22132921004,221329210,18/01/2019,T-teca stav agronomie alim env territoir,juin 2015 : Régularisation du nombre d'options : fin de la dérogation sur la LV2 dès la RS 2014
2223310311.0,222.0,42033103,1.0,1.0,TBT   33103,TBT  PODO-ORTHESISTE (DIP),01/09/1997,31/08/2018,3.0,1.0,,N,,,O,O,22133133103,221331331,06/06/2016,Tbt  podo-orthesiste (dip),
2403341211.0,240.0,50033412,1.0,1.0,1CAP1 33412,1CAP1  COMMER.SERV.HOTEL-CAFE-RESTAURANT,01/09/2018,,3.0,0.0,,N,,,N,O,23110033412,231100334,30/03/2020,1cap1 commercialisation et services en hôtel-café-restaurant,GH2
2413341222.0,241.0,50033412,2.0,2.0,2CAP2 33412,2CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT,01/09/2018,,3.0,1.0,,N,,,O,O,23220033412,232200334,23/01/2019,2cap2 commercialisation et services en hôtel-café-restaurant,GH2
4153199999.0,415.0,25031999,9.0,9.0,LICPR 31999,LICPR  ECHANGES ET GESTION,01/09/2019,,4.0,,,N,,,N,O,39500031999,395000319,26/07/2019,Licpr echanges et gestion,
4153099999.0,415.0,25030999,9.0,9.0,LICPR 30999,LICPR  SPEC.PLURIV. DES SERVICES,01/09/2019,,4.0,,,N,,,N,O,39500030999,395000309,26/07/2019,Licpr spec.pluriv. des services,
4152599999.0,415.0,25025999,9.0,9.0,LICPR 25999,LICPR  MECANIQUE ELECTRICITE ELECTRON.,01/09/2019,,4.0,,,N,,,N,O,39500025999,395000259,26/07/2019,Licpr mecanique electricite electron.,
2472551631.0,247.0,40025516,3.0,1.0,2NDPRO25516,2NDPRO SYSTEMES NUMERIQUES 2NDE COMMUNE,01/09/2016,31/08/2021,1.0,1.0,,N,,,O,O,23810025516,238100255,26/05/2021,2ndpro systèmes numériques 2nde commune,Réforme bac pro 2022 réservé au scolaire
1641000211.0,164.0,69010002,1.0,1.0,6SEGPA,6EME SEGPA,01/09/1997,,1.0,1.0,,N,,,O,O,24310010002,243100100,22/03/2018,6ème segpa,
1671000211.0,167.0,69010002,1.0,1.0,3SEGPA,3EME SEGPA,01/09/2010,,1.0,1.0,,N,,,O,O,24340010002,243400100,22/03/2018,3ème segpa,
3722110299.0,372.0,36321102,9.0,9.0,CSA3  21102,CSA3   TECHNIQ D'AGRICULTURE BIOLOGIQUE ,01/09/2021,,4.0,0.0,,N,,,N,N,33200021102,332000211,29/01/2021,Csa3 techniq d'agriculture biologique,demande MAA 2020 : mefs apprentissage
3722120499.0,372.0,36321204,9.0,9.0,CSA3  21204,CSA3   AUTOMAT GEST INFORM ELEV LAITIER ,01/09/2021,,4.0,0.0,,N,,,N,N,33200021204,332000212,29/01/2021,Csa3 automat gest inform elev laitier,demande MAA 2020 : mefs apprentissage
2412130721.0,241.0,50021307,2.0,1.0,1CAP2 21307,1CAP2  MATELOT,01/09/2018,31/08/2019,3.0,1.0,,N,,,O,O,23210021307,232100213,05/08/2019,1cap2 matelot,
2412130722.0,241.0,50021307,2.0,2.0,2CAP2 21307,2CAP2  MATELOT,01/09/2018,31/08/2020,3.0,1.0,,N,,,O,O,23220021307,232200213,05/08/2019,2cap2 matelot,
2762111332.0,276.0,40321113,3.0,2.0,1EPROA21113,1EPROA CGEVV,01/09/2017,,3.0,1.0,2.0,N,,,O,N,23821021113,238210211,30/03/2017,1eproa cge vitivinicole,Remplace le Bac Pro CGEA Vigne et Vin
3722121299.0,372.0,36321212,9.0,9.0,CSA3  21212,CSA3   TECH CONSEIL BATIMENTS ELEV AGRI,01/09/2005,31/08/2020,4.0,0.0,,N,,,N,N,33200021212,332000212,06/01/2021,Csa3 tech conseil batiments elev agri,demande MAA 2020 : mefs apprentissage
2412130821.0,241.0,50021308,2.0,1.0,1CAP2 21308,1CAP2  MARITIME,01/09/2019,,3.0,1.0,,N,,,O,O,23210021308,232100213,05/08/2019,1cap2 maritime,
2412130822.0,241.0,50021308,2.0,2.0,2CAP2 21308,2CAP2  MARITIME,01/09/2020,,3.0,1.0,,N,,,O,O,23220021308,232200213,05/08/2019,2cap2 maritime,
3102130411.0,310.0,32021304,1.0,1.0,1BTS1 21304,1BTS1  PECHE ET GEST. ENVIRON. MARIN,01/09/2015,,3.0,0.0,,N,,,N,O,32111021304,321110213,03/05/2018,1bts1 pêche et gestion de l'environnement marin,
2423222233.0,242.0,50032222,3.0,3.0,3CAP3 32222,3CAP3 METIERS DE LA GRAVURE : MODELE,01/09/1995,,3.0,1.0,,N,,,O,O,23330032222,233300322,26/04/2023,3cap3 métiers de la gravure option C : gravure en modèle,Réouverture suite à réforme RS 2021
2011200511.0,201.0,47012005,1.0,1.0,1ES,PREMIERE ECONOMIQUE ET SOCIALE,01/09/2000,31/08/2019,1.0,2.0,,O,,,O,O,22121312005,221213120,13/11/2018,Premiere economique et sociale,Voir grilles horaires annexées à l'arrêté du 27/01/2010.
2021200511.0,202.0,47012005,1.0,1.0,TES,TERMINALE ECONOMIQUE ET SOCIALE,01/09/2001,31/08/2020,1.0,3.0,,O,,,O,O,22131312005,221313120,13/11/2018,Terminale economique et sociale,Voir grilles horaires annexées à l'arrêté du 27/01/2010
2712123721.0,271.0,50321237,2.0,1.0,1CAP2A21237,1CAP2A PALEFRENIER SOIGNEUR,01/09/2016,,2.0,,,N,,,N,O,23211021237,232110212,09/05/2016,1cap2a palefrenier soigneur,Remplace le CAPA/Soigneur d'équidés
2712123722.0,271.0,50321237,2.0,2.0,2CAP2A21237,2CAP2A PALEFRENIER SOIGNEUR,01/09/2017,,2.0,,,N,,,N,O,23221021237,232210212,09/05/2016,2cap2a palefrenier soigneur,Remplace le CAPA/Soigneur d'équidés
3722210899.0,372.0,36322108,9.0,9.0,CSA3  22108,CSA3   TECHN CONSEIL AMONT FILIER VIANDE,01/09/1998,31/08/2020,4.0,0.0,,N,,,N,N,33200022108,332000221,06/01/2021,Csa3 techn conseil amont filier viande,demande MAA 2020 : mefs apprentissage
3722211099.0,372.0,36322110,9.0,9.0,CSA3  22110,CSA3   RESP FROMAGERIE FAB TRADITIONNEL,01/09/1998,31/08/2020,4.0,0.0,,N,,,N,N,33200022110,332000221,06/01/2021,Csa3 resp fromagerie fab traditionnel,demande MAA 2020 : mefs apprentissage
3722120699.0,372.0,36321206,9.0,9.0,CSA3  21206,CSA3   TECHN CONSEIL PRODUCTION PORCINE,01/09/1998,31/08/2020,4.0,0.0,,N,,,N,N,33200021206,332000212,06/01/2021,Csa3 techn conseil production porcine,demande MAA 2020 : mefs apprentissage
2412000621.0,241.0,50020006,2.0,1.0,1CAP2 20006,1CAP2  PRODUCTION,01/09/2017,,3.0,0.0,,N,,,N,O,23210020006,232100200,28/03/2017,1cap2 1ère année de CAP production,
2413000121.0,241.0,50030001,2.0,1.0,1CAP2 30001,1CAP2  SERVICES,01/09/2017,,3.0,0.0,,N,,,N,O,23210030001,232100300,28/03/2017,1cap2 1ère année de CAP services,
3722210799.0,372.0,36322107,9.0,9.0,CSA3  22107,CSA3   AUTOMATISATION IND LAITIERE - IAA,01/09/1999,31/08/2020,4.0,0.0,,N,,,N,N,33200022107,332000221,06/01/2021,Csa3 automatisation ind laitiere - iaa,demande MAA 2020 : mefs apprentissage
2422412733.0,242.0,50024127,3.0,3.0,3CAP3 24127,3CAP3 ARTS DE LA BRODERIE,01/09/1995,,3.0,1.0,,N,,,O,O,23330024127,233300241,02/04/2021,3cap3 arts de la broderie,Réouverture suite à réforme RS 2021
3011202021.0,301.0,37012020,2.0,1.0,1CEC-T,CPGE1  CL. PREPAR. ECON.&COMMERC.TECHN.,01/09/2021,,1.0,2.0,,N,,,O,O,31111312020,311113120,19/04/2022,Cpge1 classe préparat. économique et commerciale technologique (ECT),Modification libellé RS 2022
3011201921.0,301.0,37012019,2.0,1.0,1CEC-G,CPGE1  CL. PREPAR. ECON.&COMMERC.GENER.,01/09/2021,,1.0,4.0,,N,,,O,O,31111312019,311113120,19/04/2022,Cpge1 classe préparatoire économique et commerciale générale (ECG),Modification libellé RS 2022
3011201922.0,301.0,37012019,2.0,2.0,2CEC-G,CPGE2  CL. PREPAR. ECON.&COMMERC.GENER.,01/09/2022,,1.0,4.0,,N,,,O,O,31121312019,311213120,19/04/2022,Cpge2 classe préparatoire économique et commerciale générale (ECG),Modification libellé RS 2022
3722210999.0,372.0,36322109,9.0,9.0,CSA3  22109,CSA3   FROMAGERIE INTERNATIONALE,01/09/1999,31/08/2020,4.0,0.0,,N,,,N,N,33200022109,332000221,06/01/2021,Csa3 fromagerie internationale,demande MAA 2020 : mefs apprentissage
2762111231.0,276.0,40321112,3.0,1.0,2DPROA21112,2DPROA PRODUCTIONS,01/09/2016,,1.0,,,N,,,N,O,23811021112,238110211,05/04/2021,2nde pro agricole productions,Remplace les secondes professionnelles productions animales et productions végétales-agroéquipement
3722120799.0,372.0,36321207,9.0,9.0,CSA3  21207,CSA3   TECH ANIMATEUR QUALITE VITI VINIC,01/09/2000,31/08/2020,4.0,0.0,,N,,,N,N,33200021207,332000212,06/01/2021,Csa3 tech animateur qualite viti vinic,demande MAA 2020 : mefs apprentissage
3722120999.0,372.0,36321209,9.0,9.0,CSA3  21209,CSA3   TECH CONSEIL PROD AVICOLE,01/09/2000,31/08/2020,4.0,0.0,,N,,,N,N,33200021209,332000212,06/01/2021,Csa3 tech conseil prod avicole,demande MAA 2020 : mefs apprentissage
3722121099.0,372.0,36321210,9.0,9.0,CSA3  21210,CSA3   TECH CONSEIL PROD CAPRINE,01/09/2000,,4.0,0.0,,N,,,N,N,33200021210,332000212,06/01/2021,Csa3 tech conseil prod caprine,demande MAA 2020 : mefs apprentissage
3723140399.0,372.0,36331403,9.0,9.0,CSA3  31403,CSA3   TECH CONSEIL COMPTA GESTION AGRI,01/09/2001,,4.0,0.0,,N,,,N,N,33200031403,332000314,06/01/2021,Csa3 tech conseil compta gestion agri,demande MAA 2020 : mefs apprentissage
2422212932.0,242.0,50022129,3.0,2.0,2CAP3 22129,2CAP3  AGENT POLYVALENT DE RESTAURATION,01/09/1999,31/08/2021,3.0,1.0,,N,,,O,O,23320022129,233200221,12/03/2020,2cap3  agent polyvalent de restauration,Réouverture suite à réforme dès RS 2020
2752120399.0,275.0,45321203,9.0,9.0,BPA4  21203,BPA4   EDUCATEUR CANIN,01/09/2021,,4.0,0.0,,N,,,N,N,25100021203,251000212,29/01/2021,Bpa4 educateur canin,demande MAA 2020 : mefs apprentissage
2752140399.0,275.0,45321403,9.0,9.0,BPA4  21403,BPA4   AMENAG PAYSAGERS,01/09/2021,,4.0,0.0,,N,,,N,N,25100021403,251000214,29/01/2021,Bpa4 amenag paysagers,demande MAA 2020 : mefs apprentissage
2752110399.0,275.0,45321103,9.0,9.0,BPA4  21103,BPA4   RESP AT PROD HORTI,01/09/2021,,4.0,0.0,,N,,,N,N,25100021103,251000211,29/01/2021,Bpa4 resp at prod horti,demande MAA 2020 : mefs apprentissage
2782121399.0,278.0,46321213,9.0,9.0,CSA4  21213,CSA4   PROD COMMERC PRODUITS FERMIERS,01/09/2021,,4.0,0.0,,N,,,N,N,23G00021213,23G000212,29/01/2021,Csa4 prod commerc produits fermiers,demande MAA 2020 : mefs apprentissage
2782121899.0,278.0,46321218,9.0,9.0,CSA4  21218,CSA4   APICULTURE,01/09/2021,,4.0,0.0,,N,,,N,N,23G00021218,23G000212,29/01/2021,Csa4 apiculture,demande MAA 2020 : mefs apprentissage
2542331422.0,254.0,45023314,2.0,2.0,2BP2  23314,2BP2   METIERS PLATRE ET ISOLATION,01/09/2017,,3.0,0.0,,N,,,N,O,25120023314,251200233,02/06/2016,2bp2 métiers du plâtre et de l'isolation,
2423121433.0,242.0,50031214,3.0,3.0,3CAP3 31214,3CAP3  EMPLOYE COMMERCE MULTISPECIALITES,01/09/2001,31/08/2021,3.0,1.0,,N,,,O,O,23330031214,233300312,04/05/2021,3cap3  employe commerce multispecialites,Réouverture suite à réforme RS 2021
2423121533.0,242.0,50031215,3.0,3.0,3CAP3 31215,3CAP3  EMPLOY.VENTE : PRDTS ALIMENTAIRES,01/09/2001,31/08/2021,3.0,1.0,,N,,,O,O,23330031215,233300312,04/05/2021,3cap3  employ.vente : prdts alimentaires,Réouverture suite à réforme RS 2021
2402213911.0,240.0,50022139,1.0,1.0,1CAP1 22139,1CAP1  CUISINE,01/09/2017,,3.0,0.0,,N,,,N,O,23110022139,231100221,30/03/2020,1cap1 cuisine,GH2
